text,label,label_desc,translation,MetricX24_Raw,MetricX24_Scaled_BATAYAN
i was feeling fabulous until friday morning when i started to get these awful cramps at work,1,joy,Nararamdaman kong kamangha-manghang hanggang sa umaga ng Biyernes nang magsimula akong maramdaman ang mga nakakabinging pananakit ng tiyan sa trabaho.,0.38505369424819946,98.4597852230072
i feel honoured to have been able to call them friends to share their brotherhood,1,joy,Nararamdaman kong ipinagmamalaki na makasama sila bilang mga kaibigan at ibahagi ang kanilang pagkakaibigan.,0.2833060026168823,98.86677598953247
i had begun to feel apprehensive when thick black rain clouds stormed into the sky above town,4,fear,Nagsimulang akong makaramdam ng pangamba nang dumating ang makapal na ulap na kulay itim at nag-ulan ng malakas sa itaas ng bayan.,0.39407482743263245,98.42370069026947
i had stated to her the reason i feel so fearful is because i feel unsafe,4,fear,Sinabi ko sa kanya na ang dahilan kung bakit ako natatakot ay dahil nararamdaman kong hindi ako ligtas.,0.4330069422721863,98.26797223091125
i didn t feel like getting shaken down by the tsa quite yet so i pulled off to the side at creative croissants for a lunch,4,fear,Hindi ko pa naramdaman na kailangan kong ma-check ng TSA kaya huminto ako sa tabi sa Creative Croissants para sa tanghalian.,0.37053295969963074,98.51786816120148
i get into groups i feel really awkward and overcompensate by being too talkative or by getting really quiet,0,sadness,"Nakakaramdam ako ng kakaibang pag-aalinlangan kapag sumasali ako sa mga grupo, kaya minsan ay sobra akong nagsasalita o naman ay tahimik na lang.",0.40726983547210693,98.37092065811157
i am very excited to finally meet that companion that companion who will be with me at all times especially when i am lonely very lonely that companion who will never disappoint me that companion who will put his arms around me and make me feel loved,2,love,"Napakasaya ko na sa wakas makikilala ang aking kasama, ang kasama na lagi kong kasama, lalo na kapag ako'y nag-iisa, napaka-iisa, ang kasama na hindi ako bibiguin, ang kasama na yakapin ako at ipaparamdam na mahal ako.",0.38919854164123535,98.44320583343506
i feel they are pretty safe on my blog img src http s,1,joy,Nararamdaman kong ligtas sila sa aking blog.,0.3443964421749115,98.62241423130035
i feel pretty eager to get it done as i have a fun plan for quilting it,1,joy,Napakasaya kong matapos ito dahil may masayang plano akong pag-quilt dito.,0.37089866399765015,98.5164053440094
i am feeling horny so i ask her that lets go home,2,love,Nararamdaman kong mainit ang katawan kaya tinanong ko siya na umuwi na tayo.,0.35457441210746765,98.58170235157013
i think if a poem doesn t put pressure on me i don t feel uncomfortable in the sense of feeling more than i can feel understanding more than i can understand loving more than i am able to be in love,4,fear,"Sa tingin ko, kung hindi pinipilit ng isang tula ang aking damdamin, hindi ako nahihirapang pakiramdam na higit pa sa kaya kong maramdaman, na unawain higit pa sa kaya kong unawain, o mahalin higit pa sa kaya kong magmahal.",0.39598822593688965,98.41604709625244
i too feel as if i am a stranger in a strange land and i am raising my son in a place that is not his father s ancestral home,4,fear,Ako rin ay nadarama na parang estranghero sa isang kakaibang lupain at inaalagaan ko ang aking anak sa isang lugar na hindi ang ancestral home ng kanyang ama.,0.3858722448348999,98.4565110206604
i left to the shower questioning what i feel she was gorgeous such a fantastic body so confident in her movement effortlessly graceful,1,joy,"Umalis ako sa shower habang nagtatanong sa sarili kung ano ang nararamdaman ko, siya ay maganda, may kahanga-hangang katawan, at sobrang kumpiyansa sa kanyang kilos, na parang walang pagsisikap na maganda.",0.35684090852737427,98.5726363658905
i feel energetic and bouncy i m more than happy to go to the gym run around outside with my kids or take the pram for a long walk often i do all three in one day,1,joy,"Nararamdaman kong puno ng enerhiya at masigla, masaya akong pumunta sa gym, tumakbo sa labas kasama ang aking mga anak, o maglakad ng mahaba gamit ang stroller, kadalasan ay ginagawa ko ang lahat ng tatlo sa isang araw.",0.3568851351737976,98.57245945930481
i was still feeling strong,1,joy,Nararamdaman ko pa rin ang aking lakas.,0.3691183626651764,98.5235265493393
i didn t burst into tears or some other devastating release of feelings or thoughts because i seemed to know that rich also had to go through his own space without me just dumping on him,1,joy,Hindi ako umiyak o nagpakita ng iba pang malakas na pagpapahayag ng damdamin o kaisipan dahil tila alam kong kailangan ding magkaroon ng kanyang sariling espasyo si Rich nang hindi ko siya binabalot ng aking mga problema.,0.35177889466285706,98.59288442134857
i wanted to get a pumpkin spice latte this morning but it was hot and the last thing i wanted was a hot coffee maybe i am feeling a little bitter,3,anger,"Gusto kong bumili ng pumpkin spice latte kanina pero mainit ang panahon at ang huling gusto ko ay mainit na kape, baka medyo mapait ang pakiramdam ko ngayon.",0.4011601209640503,98.3953595161438
i suppose he feels badly because he was a bit skeptical of her pain over the last few months shes had a hyperchondria and exaggeration habit in the past though he never openly questioned her about it,4,fear,"Siguro nararamdaman niya ang pagsisisi dahil medyo nag-aalinlangan siya sa sakit niya sa nakalipas na ilang buwan, dahil mayroon siyang ugali ng pagiging hypochondriac at pagpapakalat ng mga bagay sa nakaraan, bagama't hindi niya ito bukas na tinanong.",0.374620258808136,98.50151896476746
i clench to the corners of the bed to feel assured,1,joy,Nakakapit ako sa gilid ng kama upang maging matiyak.,0.391065776348114,98.43573689460754
i also feel like i am being selfish in not being grateful for the life i do have and the amazing things in it,3,anger,Nararamdaman ko rin na makasarili ako sa hindi pagpapasalamat sa buhay na meron ako at sa mga kamangha-manghang bagay dito.,0.42765289545059204,98.28938841819763
i called it god because i d seen god in a book and figured god was the right name for feeling so utterly affirmed and accepted without question,2,love,Tinawag ko itong Diyos dahil nakita ko ang Diyos sa isang libro at naisip kong ang Diyos ang tamang pangalan para sa pakiramdam na ganap na kinukumpirma at tinatanggap nang walang alinlangan.,0.456010103225708,98.17595958709717
i don t know why perhaps because other girls in the office had nice short hair or perhaps i was just feeling rebellious,3,anger,"Hindi ko alam kung bakit, baka dahil ang ibang babae sa opisina ay may magandang maikling buhok o baka nga ay nararamdaman ko lang ang pagiging mapaghimagsik.",0.4062129259109497,98.3751482963562
i do not feel miserable at all because my family is not the type that celebrates eid,0,sadness,Hindi ako nakakaramdam ng malungkot dahil ang pamilya ko ay hindi ang uri na nagdiriwang ng Eid.,0.38673675060272217,98.45305299758911
i might go get a car wash if i am feeling really generous my car needs it,1,joy,"Baka magpa-car wash ako kung sobrang bait ko, kailangan na kasi ng kotse ko.",0.432977557182312,98.26808977127075
i still feel sleep deprived she is almost sleeping through the night giving us,0,sadness,"Parang kulang pa rin ako sa tulog, halos magdamag na siyang natutulog kaya nakakatulong.",0.38201701641082764,98.47193193435669
i just feel really violent right now,3,anger,Nararamdaman ko lang na sobrang agresibo ako ngayon.,0.3952808678150177,98.41887652873993
i am bloging again i am sitting here feeling content with my dogs amp cat etc and i know that how lucky we are the truth is we,1,joy,"Nag-b-blog ulit ako, nakaupo dito, nakaramdam ng kasiyahan kasama ang aking mga aso at pusa, at alam kong gaano kami kaswerte. Totoo nga, kami ay",0.3877364993095398,98.44905400276184
i started feeling funny and then friday i woke up sick as a dog,4,fear,"Nagsimulang mag-iba ang pakiramdam ko at noong Biyernes, nagising akong parang may sakit na aso.",0.38693737983703613,98.45225048065186
i feel a need to protect my parents against the witch hunt that repressed memory therapy can be,0,sadness,Nararamdaman kong may pangangailangan akong protektahan ang aking mga magulang mula sa pang-uusig na maaaring maging resulta ng repressed memory therapy.,0.4029766321182251,98.3880934715271
i feel disgusted to even be associated with this woman by my race and nationality,3,anger,Nararamdaman kong kinakabahan at nababastos na kahit papaano ay ikinalalapat sa babaeng ito ang aking lahi at nasyonalidad.,0.32297852635383606,98.70808589458466
i laughed then bitterly again but i wasnt feeling bitter,3,anger,"Tumawa ako saka muli nang mapait, ngunit hindi ako nakaramdam ng mapait.",0.47586581110954285,98.09653675556183
i couldn t know what he was feeling then i thought that he wished he could have been there with us too for each of us knew that however much we hated it at first it was an experience we would remember forever,0,sadness,"Hindi ko alam kung ano ang nararamdaman niya noon, ngunit akala ko, sana'y naroon din siya kasama namin, dahil alam naming lahat na kahit gaano man kami kasungit noong una, ito'y isang karanasan na ating tatandaan magpakailanman.",0.3446451425552368,98.62141942977905
i was feeling quite mellow and i wanted a soft easy look to wear with my beginning of a cold,1,joy,Nararamdaman ko ang pagiging malambot at gusto kong isuot ang isang magaan at simpleng tingin habang nagsisimula ang lamig.,0.2951248288154602,98.81950068473816
i told him that maybe i just need time to think how ive been feeling indecisive about things lately,4,fear,"Sinabi ko sa kanya na baka kailangan ko lang ng panahon upang pag-isipan kung paano ako nararamdaman, dahil hindi ako mapagdesisyunan sa mga bagay-bagay kamakailan.",0.4391045570373535,98.24358177185059
i still feel it does the genre a disservice when stories are resolved artifically,1,joy,Parati kong nararamdaman na hindi maganda sa genre kapag ang mga kwento ay naresolba nang artipisyal.,0.40384814143180847,98.38460743427277
i always know when i am feeling artistic when i write my name while i am in an artistic mood the i in manitz i draw a circle not a dot the bigger the dot the more artistic i am feeling and if it is just a line like an accent mark in spanish im pissed,1,joy,"Lagi kong nalalaman kapag nasa artistic mood ako dahil kapag sumusulat ako ng pangalan ko, ang ""i"" sa ""Manitz"" ay ginuguhit kong bilog hindi tuldok. Mas malaki ang bilog, mas malakas ang aking artistic feeling, at kung tuldok lang gaya ng accent mark sa Espanyol, galit na galit ako.",0.3325517773628235,98.6697928905487
i remember feeling really terrified when i was in brazil on a bus that was going up steep mountain hills on the side of the mountain in the middle of a big storm wondering if we were going to fall off,4,fear,"Naalala ko ang pakiramdam ng sobrang takot noong nasa Brazil ako sa isang bus na umaakyat sa matarik na bundok sa gilid ng bundok sa gitna ng malakas na bagyo, nag-aalala kung mahuhulog kami.",0.3620861768722534,98.55165529251099
i could feel her whimper to the thought of being unloved and uncared for,0,sadness,Nararamdaman kong umiiyak siya sa isiping hindi mahal at hindi pinapansin.,0.4460175335407257,98.2159298658371
im certainly not going to sit and tell you whats going on in my personal life but i feel that if you were ever curious about whats going in my life all youd have to do is watch the show,4,fear,"Hindi ako titigil at sasabihin sa iyo ang nangyayari sa aking personal na buhay, pero nararamdaman kong kung kailanman ikaw ay nag-aabang tungkol sa nangyayari sa aking buhay, sapat na lamang na manood ka ng palabas.",0.3597995638847351,98.56080174446106
im sorry that there wasnt more humor in this post but im not feeling all that funny,4,fear,"Pasensya na kung kulang ang katatawanan sa post na ito, pero hindi ako gaanong nakakatawa ngayon.",0.4167999029159546,98.33280038833618
i feel ive got my foot in the door of the fantastic world of walking and running the trails fells and mountains,1,joy,"Nararamdaman kong nakapasok na ako sa kamangha-manghang mundo ng paglalakad at pagtakbo sa mga daan, burol, at bundok.",0.37967658042907715,98.48129367828369
