text,label,label_desc,translation
i mean they were minor pains as there was minuscule growth but you get the feeling tampons and period cramps for the firs times in life was certainly not my dad s idea of a carefree holiday,1,joy,"Ibig sabihin, maliit lang ang sakit dahil maliit ang paglaki, pero nararamdaman mo, ang unang pagkakataon na mag-tampon at ang unang pagkakataon na maramdaman ang pananakit ng regla ay tiyak na hindi ang iniisip ng aking ama bilang isang bakasyon na walang alalahanin."
i feel my foot is aching my thigh is numb from the knee to the hip although i haven t gained weight i feel like it is shifting to my middle and i feel like i m a little trapped in this crumbling body,0,sadness,"Nararamdaman kong masakit ang paa ko, ang hita ko naman ay namumulaklak mula sa tuhod hanggang sa baywang. Kahit hindi ako nakataas ng timbang, parang lumilipat ito sa gitna ko at parang nakakulong ako sa itong nabubulok na katawan."
i shared previously the tv program and another minor disagreement before bed left me feeling rejected and lonely,0,sadness,Ipinagbahagi ko na noon ang programa sa telebisyon at isa pang maliit na hindi pagkakaunawaan bago matulog ay nagpaparamdam sa akin na tinatanggihan at nag-iisa.
i felt afraid just before receiving the question paper of the part ii exam,4,fear,Natakot ako bago makuha ang papel ng pagsusulit sa bahagi II ng eksamen.
i realized that i was tired of feeling weird in relationships with boys,4,fear,Napagtanto ko na pagod na ako sa pakiramdam na kakaiba sa mga relasyon ko sa mga lalaki.
i feel shaky dizzy and my stomach starts to hurt if i miss a meal,4,fear,"Nababalot ako ng pagkahilo, pag-aantok, at sakit ng tiyan kapag hindi ako kumakain ng oras."
i am satisfied with the final installment and feeling a bit melancholy,0,sadness,Masaya ako sa huling bayad at medyo malungkot.
i feel blessed to be on this journey so quickly and honored to help,2,love,Nararamdaman kong binabasa ako ng biyaya na makarating dito nang mabilis at iginagalang na makatulong.
i listen to the cd i am left feeling a little more confident and less stressed,1,joy,Nakikinig ako sa CD at naiwan akong pakiramdam na kaunti nang mas may tiwala at mas kaunti ang stress.
i guess i do have to give some credit to the douche bags out there though because after all those feelings are what give birth to these lovely words i utter,2,love,"Siguro kailangan kong bigyan ng papuri ang mga bastos na tao roon dahil sa huli, ang mga damdaming iyon ang nagsilang sa mga magagandang salita kong ito."
i remember feeling so embarrassed the entire meeting,0,sadness,Naalala ko ang pagiging nahihiya ko nang buong pulong.
i feel like a snow globe that has been all shaken up and i m still waiting for the dust to settle,4,fear,Parang isang snow globe na halos i-shake na at hinihintay ko pa rin na makalma ang alikabok.
i feel that her features makes this hairstye look really elegant,1,joy,"Nararamdaman kong ang kanyang mga tampok ay nagpapaganda sa istilo ng buhok na ito, na nagiging tunay na elegante."
i ask you not to feel pressured by this,4,fear,Hindi kita pinipilit na maramdaman ang presyur nito.
i feel like you have so be pretty self assured in order to do that,1,joy,Parang kailangan mong maging lubos na mapagtiwala sa sarili upang magawa iyon.
i feel that i need some divine direction in order to move forward with the things that god has called me to do,1,joy,Nararamdaman kong kailangan ko ng gabay mula sa Diyos upang mapagpatuloy ang mga bagay na tinawag niya sa akin.
i feel consistently dissatisfied disengaged disinterested and without any zest for what i m doing in my life i eat,3,anger,"Nararamdaman ko ang patuloy na kawalan ng kasiyahan, kawalan ng pakikilahok, kawalan ng interes, at wala akong sigla sa mga ginagawa ko sa buhay, kumakain lang ako."
im feeling pretty proud most of the elements in the room somehow worked their way onto my body,1,joy,Nararamdaman kong medyo mapagmamalaki dahil karamihan sa mga elemento sa silid ay parang nakasabit sa aking katawan.
i have to admit i feel a little hesitant about embedding a music video below in this case,4,fear,"Kailangan kong aminin, medyo nag-aalinlangan ako na ilagay ang music video sa ibaba sa kasong ito."
i do or make today is a bonus because i feel like today has already been worthwhile,1,joy,Ang aking ginagawa o gagawin ngayon ay isang bonus dahil parang sulit na ang araw na ito.
i feel like god has been gracious in answering prayers,1,joy,Nararamdaman kong mapagkumbaba ang Diyos sa pagsagot sa mga dasal.
im beginning to feel like i know the terrain ive lived numb for so long now numb feels like norm thats where the story ends and this is where the fairy tale starts im beginning to feel happy,0,sadness,"Nagsisimula akong maramdaman na kilala ko na ang lugar na ito. Matagal na akong nabighani, ngayon ang pagkabighani ay parang normal na. Doon nagtatapos ang kwento at dito nagsisimula ang kuwentong bibit. Nagsisimula akong maramdaman ang kagalakan."
in certain occasion i have a fight with my boyfriend during the fight i closed the door at his face he went away but came back next day,3,anger,"Sa ilang pagkakataon, nag-aaway kami ng boyfriend ko. Noong isa sa mga away na iyon, isinara ko ang pinto sa harapan niya, umalis siya ngunit bumalik kinabukasan."
i feel so much more myself and i missed me,0,sadness,Nararamdaman kong mas ako na ngayon at namimiss ko ang aking sarili.
i feel peaceful and calm within myself,1,joy,Nararamdaman kong mapayapa at kalmado ang aking loob.
im feeling really bitchy so just stop reading if you dont want to hear my sob story,3,anger,Nararamdaman kong sobrang badtrip kaya tigilan mo na lang basahin kung ayaw mong pakinggan ang aking kwento ng pagdadalamhati.
i feel a remembrance of the strange by justin aryiku falls into the latter category,4,fear,"Nararamdaman kong ang ""A Remembrance of the Strange"" ni Justin Aryiku ay kabilang sa huli."
i cannot begin trying to understand how it must feel to be surprised by an earthquake or see the devastating pictures live to escape from a tsunami,4,fear,Hindi ko maunawaan kung paano ang pakiramdam na mabigla sa lindol o makita ang mga nakakapinsalang larawan nang buhay habang tumatakas sa isang tsunami.
i am signing up for prenatal yoga and making an effort to get out for more walks and hopefully a few trips to the gym in my near future not so i can gain less weight but so i can feel better about myself too,1,joy,Nagre-register ako para sa prenatal yoga at sinusubukan kong lumabas para sa mas maraming lakad at sana ilang biyahe sa gym sa malapit kong hinaharap hindi para mabawasan ang timbang ko kundi para mas maganda ang pakiramdam ko rin tungkol sa aking sarili.
i can honestly say this is one time in my life where i feel legtimately victimized,0,sadness,Maaari kong tapat na sabihin na ito ang isang pagkakataon sa buhay ko kung saan nararamdaman kong tunay na biktima.
i see each time you is what feel i am very anxious to to living to eat you,4,fear,"Nakikita kita bawat oras, iyon ang nararamdaman ko, at lubos akong kinakabahan na mabuhay, kumain, at mahalin ka."
i feel bad for the police officer,0,sadness,Nakakaramdam ako ng awa para sa pulis.
i was tired sore and didnt really feel like makin the mile trip to church i was ecstatic to be there and enjoyed every minute of it,1,joy,"Pagod, nasaktan, at hindi talaga ako gustong maglakbay ng isang milya papunta sa simbahan, ngunit sobrang saya ko nang makarating doon at nasisiyahan ako sa bawat minuto nito."
im not planning to get hammered i warned feeling virtuous,1,joy,"Hindi ako plano na mag-inom nang sobra, sinabi ko na, nararamdaman kong mabuti ang aking sarili."
i could feel that the person was pissed at me because that person didnt understand what i was trying to say and so there was further personal attack again asking me whats my nationality giving me that shit face and blah blah,3,anger,"Nararamdaman kong galit siya sa akin dahil hindi niya maintindihan ang sinasabi ko kaya nagkaroon ulit ng personal na pag-atake, tinatanong ako ng aking nasyonalidad, binibigyan ako ng masamang tingin at iba pa."
i dont like poetry too much because i feel its for whiney dramatic people,0,sadness,Ayaw ko ng tula dahil sa tingin ko 'yon para sa mga maarte at mapagdaldal na tao.
i feel so fond of him i want to squeeze him tightly and not unusually,2,love,"Napakagusto ko sa kanya, gusto kong yakapin siya nang mahigpit at hindi basta-basta."
i hate feeling indecisive because im being negative right now and i dont know what i want,4,fear,Ayaw kong maramdaman ang pagiging hindi mapagdesisyon dahil negatibo ako ngayon at hindi ko alam kung ano ang gusto ko.
i no long feel furious about they re lack of cooperation,3,anger,Hindi na ako galit sa kanilang kawalan ng kooperasyon.
i actually went into pilates yesterday feeling somewhat remorseful for the shoes i wore that day shoes i often refer to as stinky feet katie shoes,0,sadness,"Nagpunta nga ako sa pilates kahapon na medyo nagsisisi sa sapatos na isinusuot ko noon, ang mga sapatos na madalas kong tawaging ""stinky feet Katie shoes."""
i wake up every morning not knowing what the hell to do and feeling like crap with my stomach on fire and my bones aching and then i go to bed every night feeling the same thing,0,sadness,"Gumigising ako bawat umaga na hindi alam kung ano ang gagawin at parang sira ang pakiramdam ko, may sunog sa tiyan at sakit sa buto, at pagkatapos ay matutulog ako bawat gabi na nararamdaman ang parehong bagay."
ive been munching on craisins when i feel like something sweet,2,love,kumakain ako ng craisins kapag gusto ko ng matamis.
i am not a deep thinker and sometimes i leave feeling depressed and not inspired,0,sadness,Hindi ako malalim na nag-iisip at minsan ay umalis akong nakaramdam ng depresyon at hindi inspirasyon.
i personally feel that god is gentle and kind but i dont think he wants me to enter into a friendship with me,2,love,"Nararamdaman kong mapagmahal at maawain si Diyos, ngunit hindi ko akalaing gustong niya akong makipagkaibigan."
i feel some people shouldn t answer if they are not considerate and serious,1,joy,Nararamdaman ko na may mga tao na hindi dapat sumagot kung hindi sila mapag-isip at seryoso.
i love to inspire students to be creative and most of all i love the moment when they create something that makes them feel successful,1,joy,"Mahal ko silang inspirasyon ng mga estudyante na maging malikhain at higit sa lahat, mahal ko ang sandaling sila ay lumilikha ng isang bagay na nagbibigay sa kanila ng pakiramdam na matagumpay."
i was healthy then this mild but annoying cold ad now a new cold which made me feel just awful for he past day,0,sadness,"Noon ay malusog ako, ngunit dumating itong banayad ngunit nakakainis na sipon, at ngayon ay mayroon akong bagong sipon na nagpaparamdam sa akin ng lubhang masama sa nakalipas na araw."
i can feel something unfortunate taking place though out here and in new york,0,sadness,Nararamdaman kong may masamang nangyayari dito at sa New York.
i feel especially vulnerable to being treated as a second class citizen,4,fear,Nararamdaman kong lalo akong mahina sa pagiging itinuturing na pangalawang-klaseng mamamayan.
i was starting to feel the kick of the alcohol and jerald was slightly amused and said he would probably see me down half an hour later,1,joy,Nagsisimula nang maramdaman ang epekto ng alak at bahagya namang natawa si Jerald at sinabi na malamang makikita niya akong lasing sa kalahating oras pa.
i remember how i used to feel watching tv and seeing sara rue on popular because she was an inspiration to me,1,joy,Naalala ko kung paano ako nakaramdam noong nanonood ako ng telebisyon at nakikita si Sara Rue sa Popular dahil siya ang aking inspirasyon.
im going to force him to read dianne wayne jones which even i cant read and hell develop a complex with the realisation that hes just asking questions i cant answer because hes an insecure little berk who needs to feel superior to everyone around him,1,joy,Pupwersahin ko siyang basahin ang Dianne Wayne Jones na kahit ako ay hindi kayang basahin at magkakaroon siya ng komplikasyon sa pag-unawa na siya ay nagtatanong lamang ng mga bagay na hindi ko masagot dahil siya ay isang inseguro at maliit na taong nangangailangan ng pakiramdam na mas mataas siya sa lahat ng tao sa paligid niya.
