text,label,label_desc,translation
i just yearned for that homey feeling where you are sitting at the river with friends and the sun is hot and warming your skin and you are wearing jean shorts and life is perfect for a day,2,love,"Gusto ko lang maramdaman ang pakiramdam na parang nasa bahay ka, nakaupo sa tabi ng ilog kasama ang mga kaibigan, mainit ang araw at nakakapinit sa balat mo, nakasuot ka ng maong shorts, at perpekto ang buhay sa isang araw."
i set off feeling strangely nervous and quite weak but slowly worked through the problems and was soon attempting the toughest problems,4,fear,"Nagsimula akong maglakad na parang kakaiba ang nararamdaman, kinakabahan at medyo mahina, ngunit unti-unting nalutas ko ang mga problema at saka na nagsisikap sa mga pinakamahirap na tanong."
i feel so divine to be so cared for,1,joy,Nararamdaman kong lubos na banal ang pagiging alagaan.
im not enjoying winter hate feeling cold and having to dress in so many layers,3,anger,"Hindi ko nasisiyahan ang taglamig, ayaw kong maramdaman ang lamig at kailangan kong magsuot ng maraming damit."
i feel like i should have some wine or something i was amused,1,joy,"Parang kailangan ko ng alak o ano, natawa ako."
i feel pressured to be the perfect happy woman but it s because i have a hard time letting people in past a certain level so it just is easier to default to happy go lucky which i usually am anyway,4,fear,"Nararamdaman kong may presyur na maging perpektong masayang babae, pero dahil mahirap akong magbukas sa mga tao lampas sa isang tiyak na antas, mas madali lang na maging masaya at walang pakialam, na karaniwan ko naman pala."
i feel innocent and free again,1,joy,Nararamdaman kong muli akong inosente at malaya.
i hate to feel threatened totally,4,fear,Ayaw kong maramdaman ang ganap na pagbabanta.
when in a car accident where car was total wipe off wipe out,4,fear,Kapag nasangkot sa aksidente ng sasakyan kung saan ang sasakyan ay ganap na nasira.
i did not feel disappointed with the performance here,0,sadness,Hindi ako nabigo sa pagtatanghal dito.
i feel a sense of loss when an extremely talented and passionate engineer who wants to work on certain dsp design eventually takes up a job at a financial number crunching software company only because he did not get the right kind of job,1,joy,Nararamdaman kong may pagkawala kapag isang napakatalentado at masigasig na inhinyero na gustong magtrabaho sa ilang disenyo ng DSP ay sa huli ay pumili ng trabaho sa isang kompanya ng software para sa pagproseso ng mga numero sa pananalapi lamang dahil hindi siya nakakuha ng tamang uri ng trabaho.
i feel relieved that a rescue party has arrived,1,joy,Nadarama kong maluwag ang dibdib dahil dumating na ang rescue team.
i pushed the feeling aside and contented myself with an apple,1,joy,Iniwasan ko ang nararamdaman at nagpasya akong mag-isa na kumain ng mansanas.
i expect ou to win but i feel there strongest competition will be a pretty talented and experienced ok state squad,1,joy,"Inaasahan kong mananalo kayo, ngunit nararamdaman kong ang pinakamalakas na kalaban ninyo ay ang isang napakatalento at may karanasan na koponan mula sa Oklahoma State."
i feel there are other options that not as violent probably more costly yet equally futile so whats the problem with keeping our men and women out of harms way,3,anger,"Nararamdaman kong may ibang opsyon na hindi gaanong marahas, marahil mas mahal ngunit pantay na walang silbi, kaya ano ang problema sa pagpapanatiling ligtas ang ating mga lalaki at babae mula sa panganib?"
i mention this seemingly obvious little tidbit is that either many of my friends have an innate inability to understand this or they feel hurt and neglected because of it,0,sadness,Binabanggit ko itong tila maliit at halatang katotohanan dahil marahil marami sa aking mga kaibigan ay may likas na kakulangan sa pag-unawa dito o nararamdaman ang sakit at pagpapabaya dahil dito.
i am terrified and not feeling terribly keen right now,1,joy,Natatakot ako at hindi ako masyadong komportable ngayon.
i feel so alone and im just going out of my mind,0,sadness,"Napakasama ng pakiramdam ko, parang nawawala na ako sa katinuan dahil sa kalungkutan."
i know that there is some cynicism involved but i also know that it s come from the lessons i ve learned over the last couple years of life and i don t feel resentful or damaged because of it i feel fortunate enough to have been clubbed upside the head with a bigger dose of reality,3,anger,"Alam kong may kaunting pag-aalinlangan ang kasangkot ngunit alam ko rin na ito ay nagmula sa mga aral na natutunan ko sa nakalipas na ilang taon ng buhay at hindi ako nagrereklamo o nasasaktan dahil dito; sa halip, nararamdaman kong masuwerte dahil nabigyan ako ng mas malaking dosis ng katotohanan."
i only need to feel respected and safe,1,joy,Kailangan ko lamang maramdaman ang paggalang at kaligtasan.
i almost feel greedy for believing that i want so much,3,anger,halos makaramdam ako ng kasakiman sa paniniwala kong gusto ko ng marami.
i feel unease in my room but our living room is very pleasant for me,1,joy,Nararamdaman ko ang kakaibang pakiramdam sa aking silid ngunit ang aming sala ay lubhang nakakaginhawa para sa akin.
i did feel complacent that now in britain with the immediate rain life would be that little bit more familiar but nonetheless i have the memories the photos and now i have a goal to work for my gap year and i would be working on that as early as saturday when i would be earning,1,joy,"Naramdaman ko ang pagiging komportable na ngayon sa Britanya, dahil sa patuloy na ulan, ang buhay ay magiging kaunti pang pamilyar, ngunit hindi ko mawawala ang mga alaala, mga larawan, at ngayon ay mayroon akong layunin para sa aking taong pahinga at sisimulan ko ito sa darating na Sabado kung saan magtatrabaho na ako."
i felt like i was losing control of my body and it was hard for me to feel calm and positive about that because it wasn t an irrational thought,1,joy,Naramdaman kong nawawala ang kontrol ko sa aking katawan at mahirap para sa akin na maging kalmado at positibo tungkol dito dahil hindi ito isang walang batayan na pag-iisip.
i feel you are very charming but do the other people feel very terrible,1,joy,Nararamdaman kong napakaganda mo ngunit nararamdaman ba ng iba na lubhang masama?
i start feeling angry i need to actually stop and figure out what im really feeling so i can deal with life in a more balanced way,3,anger,"Nagsisimula akong magalit, kailangan kong huminto at alamin kung ano talaga ang nararamdaman ko upang mapagtagumpayan ang buhay nang mas balansado."
i feel so invigorated when its cold,1,joy,Nararamdaman kong napakalakas ng aking sigla kapag malamig.
i feel ive been physically uncomfortable for the last months of my life so nothing new there,4,fear,Nararamdaman kong hindi ako komportable pisikal sa nakalipas na mga buwan ng buhay ko kaya wala namang bago doon.
i feel more intelligent and strong,1,joy,Nararamdaman kong mas matalino at malakas.
i feel invigorated and enthusiastic,1,joy,Nararamdaman kong puno ng sigla at sigasig.
i see what being unhealthy does and i can feel the weight that i ve gained back and i am pissed that i let some of it creep back on,3,anger,"Nakikita ko ang epekto ng hindi malusog na pamumuhay at nararamdaman ko ang bigat ng mga kinakain kong hindi tama, at galit ako sa aking sarili dahil pinapayagang bumalik ang ilan sa mga ito."
im overreacting or perhaps the feeling i felt was just an amplified reaction to the way she has ignored almost everything ive said in class or the stupid smile and her tone she has been using in those rare cases she hasnt ignored me,0,sadness,Nag-o-overreact ba ako o baka lang ang naramdaman ko ay isang pinalakas na reaksiyon sa paraan niya ng pag-iwas sa halos lahat ng sinasabi ko sa klase o sa bobong ngiti at tono niya sa mga bihirang pagkakataon na hindi niya ako pinapansin.
i should just leave him be so he could go on his merry way and so i could stop feeling like i was just unimportant to him now,0,sadness,Dapat ko na lang siyang hayaan na magpatuloy sa kanyang kaligayahan at ako naman ay huminto sa pag-iisip na hindi ako mahalaga sa kanya ngayon.
i needed to feel loved and accepted although i falter,2,love,Kailangan kong maramdaman ang pagmamahal at pagtanggap kahit na ako'y nagkakamali.
i feel disgusted that any criminal justice system in the st century could know the full details of it all and deny it to be named as abusive,3,anger,"Nakakaumay na sa ika-21 siglo, ang anumang sistema ng hustisya sa krimen ay nakakaalam ng lahat ng detalye ngunit itinatanggi itong abusado."
i tend to feel humiliated when criticized,0,sadness,"Kadalasan, nararamdaman kong nahihiya kapag pinag-uusapan o pinapuna."
i was overwhelmed with joy when i received the acceptance letter to unza this happened again when i passed all my first year courses,1,joy,Napakaraming saya ang naramdaman ko nang makatanggap ako ng liham ng pagtanggap sa UNZA. Ulit ko itong naranasan nang maipasa ko ang lahat ng aking mga kurso sa unang taon.
i feel virtuous as ive already done more on it this week than i have for several months,1,joy,Nararamdaman kong mabuti dahil nagawa ko nang higit pa rito ngayong linggo kaysa sa mga nakaraang buwan.
i feel that when i run i that is me sarah the mind am supporting this body,1,joy,"Nararamdaman ko na kapag tumatakbo ako, iyon ang tunay kong sarili, si Sarah, ang isip ay sumusuporta sa katawan."
i will feel the sadness when i am more troubled,0,sadness,Magkakaroon ako ng lungkot kapag lalong ako nag-aalala.
i stared up at him amazed by the feeling and as equally amazed that nothing else was happening,4,fear,"Nakatingin ako sa kanya, namangha sa nararamdaman at gayundin namangha na wala nang ibang nangyayari."
i feel more excitment than reluctant xdd hohoho looking foward tmr xd cya tmr,4,fear,"Mas nakakakilig kaysa ma-reluctant xdd hohoho, abangan bukas xd, kita bukas!"
i took a shower then headed to the bsc loop to meet allies for the trip to the club feeling very triumphant that i had helped in such a marvellous prank,1,joy,"Nag-shower ako saka pumunta sa BSC loop para makipagkita sa mga kaalyado para sa biyahe sa club, napakaganda ng pakiramdam ko dahil nakatulong ako sa isang kahanga-hangang biro."
i got home feeling miserable at my lack of shopping skillzz i remembered the bag of un opened un used make up sitting in my bedroom that i forgot all about,0,sadness,Umalis ako sa bahay na parang nabigo sa aking kakulangan sa kakayahan sa pagbili ng mga bagay. Naalala ko ang bag ng hindi pa binubuksan at hindi pa ginagamit na make-up na nakalagay sa aking silid-tulugan na nakalimutan ko.
i honestly feel that im being ignored and left alone,0,sadness,Tapat kong nararamdaman na iniwan at hindi pinapansin.
i guess a lot of her is pretty high even though i can feel her hiccups and im guessing hand and arm movement low,0,sadness,Siguro marami sa kanya ay medyo mataas kahit na nararamdaman ko ang kanyang hikbi at inaakala kong ang galaw ng kamay at braso ay mababa.
i feel that im fine without him,1,joy,Nararamdaman kong mabuti ako nang wala siya.
i do however feel that some people would not be so shocked right,4,fear,"Ngunit sa palagay ko, hindi magugulat ang ilan."
i am now feeling the onset of an unpleasant sort of tourist panic,0,sadness,Nararamdaman ko na ang simula ng hindi magandang uri ng panibagong takot ng turista.
i truly felt that when i left friday you were smiling and feeling i had respected you and you thinking i was a teasing little heathen you loved who enjoys arousing you with an animal delight,1,joy,"Tunay kong nadama na noong umalis ako noong Biyernes ay nakangiti ka at naramdaman kong iginagalang kita, at ikaw naman ay iniisip na isang masungit na maliit na demonyo ako na minamahal mo at nasisiyahan sa pagpapasigla sa iyo ng hayop na kasiyahan."
i feel drastically inadequate for the needs i feel swirling around me,0,sadness,Nararamdaman kong lubos na hindi sapat para sa mga pangangailangan na parang umiikot sa paligid ko.
