text,label,label_desc
i feel rejected like i dont belong to the circle those circles that i realised i never was comfortable there,0,sadness
ive been hanging around younger people and when i am with them i feel like im but when i see the photos of us together i am suddenly shaken to see just how old i look,4,fear
i begin feeling remorseful for not being more selfless and spreading the gospel,0,sadness
i wake up feeling kind of dazed and groggy,4,fear
i still feel quite amazed at how silent snow is compared to rain,4,fear
i feel really honored to be given the opportunity to tell my story,1,joy
i guess im a tough woman but i feel delicate,2,love
i dont know who i like i feel so bitchy and flirty,3,anger
i was feeling threatened that it might be taken away from me,4,fear
i feel them gnawing out holes all throughout my flawless soul,1,joy
i feel a bit dumb,0,sadness
ive moved to northern saskatchewan i feel truly victimized,0,sadness
i have the feeling that she was the super agent we even found out that while she is good at shooting she is not good at shooting at a moving truck,1,joy
i feel so unimportant to all of them they all have more special friends partners etc in their lives,0,sadness
im happy to have finished the script s its good to have a feeling of accomplishment but im feeling rather discontent,0,sadness
im feeling more lively now,1,joy
i guess im just really feeling the heat lately and sweet baby rays buffalo sauce brings it baby,1,joy
i was put on a less powerful pain med drip but i didnt feel out of control so i liked that drug better,2,love
i lay in bed on tuesday night feeling terrible,0,sadness
i feel pressured in social situations yes but not as much anymore i love my body enough to not abandon it for the sake of someone else s beliefs,4,fear
i guess his widow was feeling generous when she packed it up,2,love
im sick of the fact that in the few and far between times i feel i can depend on someone because i am so stubborn and proud never want t but sometimes it happens they let me down,3,anger
i feel very triumphant another personal mini goal accomplished,1,joy
i was feeling excited and motivated,1,joy
i kept quiet feeling a little foolish that i had been too quick to jump into conclusion,0,sadness
i feel assured that this is gods plan for me,1,joy
i could only describe as feeling like there s something moving inside you it s not pleasant but it s nothing like true cramps impossible to describe unless you ve been poked from the inside out,1,joy
i never had the pleasure of meeting him but i feel like i know him through his popular weekly newspaper column the ridgerunner report by jim solberg,1,joy
i feel so curious why she add me back,4,fear
i have all of that obviously because of what i do on youtube and my blog and while i have a ton i like that i can feel ok about it because i have it managed in a nice and organized way,1,joy
i feel pressured to say something,4,fear
i got to feel our sweet girl kick in my belly and he never had that intimacy with her,2,love
i feel like an explorer in my own life radiant woman photography a href http lightsync,1,joy
i would feel fearful of being killed by other mistresses,4,fear
i love the idea of the white blouse under the jumper because i feel the jumper would be too boring without a collar and with the pink spiked necklace underneath the collar i think this would give the jumper a nice touch,0,sadness
i ought to consider this change a wee bit of a little step backward but i am feeling so much more afraid than i should be,4,fear
i made it for when i was feeling affectionate,2,love
