text,label,label_desc
i dont hallucinate instead i slowly continue along my little path until i feel needlessly violent and overly happy about it,3,anger
i feel free to create the definition of what i believe in rather than following a prescribed path,1,joy
i range has always been giving you feel reluctant to select your spray for anyone who are to select and exposed variants,4,fear
i didnt feel that way with this we got to be with everyone on the dangerous path to freedom,3,anger
i feel shamed and insulted,0,sadness
i was really feeling crappy even after my awesome week of workouts,0,sadness
i feel a little dull,0,sadness
im feeling a bit weepy today,0,sadness
i checked out the lyrics i realized that this song was talking about getting high and dreaming it supposedly inspires creativity and makes you feel real good,1,joy
i feel determined to offer her all the possibilities that my parents gave me to explore and create my own path,1,joy
i love running because i feel strong and powerful and totally in control,1,joy
i find interesting is how this supplement when used without going to the gym makes me feel liteheaded and listless and sick to the stomach but when i go to the gym and purpose to focus and pound it illicits the most incredible feeling of laser focused perserverence,0,sadness
i feel pretty fantastic,1,joy
i go fishing i really feel so carefree can i fish everyday,1,joy
i feel incredibly sarcastic right now,3,anger
i feel a little discouraged here,0,sadness
i dunno how it feels to be completely happy the real world has taught me about struggle but what i m going thru is nothing close to struggle,1,joy
im seeing on facebook right now make me feel proud and excited for their parents and them but also sad that the babies and little squirts they once were are now gone forever,1,joy
i do sometimes feel like im in this strange in between world,4,fear
i am writing feeling appalled,3,anger
i do have good days and bad days but the bad days are awful resulting in constant trips to the bathroom a lot of pain bloat and discomfort lots of blood and just feeling completely exhausted and rundown,0,sadness
i feel so pained to see students on a school trip,0,sadness
i feel defeated and low,0,sadness
im so tired i feel weepy,0,sadness
i duno i feel as if im doomed for ther rest of mi life,0,sadness
i feel like im being taken advantage of and on top of that i am really bothered by my boyfriends sloppy behaviors,3,anger
i feel that learning more about animals and the amazing things they can do just points to a wondrous creator,1,joy
i can spill my feelings to and tell every pathetic detail of my life,0,sadness
i can feel them cool but seldom empty pale with,1,joy
i refuse to feel guilty,0,sadness
i am feeling a little sorry for myself and worse for him,0,sadness
i was an outsider and i never felt part as i was new that made me feel disheartened,0,sadness
i lost a very dear friend in the maschke family who now wants nothing to do with me because they feel that i am unsavory or mean or cruel,0,sadness
i feel fine read the rest,1,joy
i do not feel that i could ever harm an innocent girl in such a way never have i imagined such dire consequences for not doing so,1,joy
i can t take medication because its triggering i have to be really at the point of i can t stand what i m feeling anymore just so i can get past that barrier but medicine has me afraid of vomiting,4,fear
